codigo,nome,descricao,compatibilidade,marca,categoriaSistema,fornecedor
187986,"PLATÔ EMBREAGEM CBX/XR XLX 250/350","PLATÔ EMBREAGEM CBX/XR XLX 250/350","PLATÔ EMBREAGEM CBX/XR XLX 250/350",IRON,"Embreagem",MOTOCICLO
201192,"PLATÔ EMBREAGEM NX 400","PLATÔ EMBREAGEM NX 400","PLATÔ EMBREAGEM NX 400",IRON,"Embreagem",MOTOCICLO
350536,"PLATÔ EMBRE. CG 125 CBX/NX XR 150/200","PLATÔ EMBRE. CG 125 CBX/NX XR 150/200","PLATÔ EMBRE. CG 125 CBX/NX XR 150/200",IRON,"Geral",MOTOCICLO
201200,"PLATÔ EMBRE. BIZ/DREAM 100","PLATÔ EMBRE. BIZ/DREAM 100","PLATÔ EMBRE. BIZ/DREAM 100",IRON,"Geral",MOTOCICLO
182727,"PLATÔ EMBRE. YBR 125I FACTOR 16/18","PLATÔ EMBRE. YBR 125I FACTOR 16/18","PLATÔ EMBRE. YBR 125I FACTOR 16/18",IRON,"Geral",MOTOCICLO
182706,"PLATO EMBREAGEM YS 250 XTZ 250","PLATO EMBREAGEM YS 250 XTZ 250","PLATO EMBREAGEM YS 250 XTZ 250",IRON,"Embreagem",MOTOCICLO
182716,"PLATÔ EMBRE. CG/NXR XRE 160/190","PLATÔ EMBRE. CG/NXR XRE 160/190","PLATÔ EMBRE. CG/NXR XRE 160/190",IRON,"Geral",MOTOCICLO
182714,"PLATO EMBREAGEM YS 150 FAZER XTZ 150 CROOSER","PLATO EMBREAGEM YS 150 FAZER XTZ 150 CROOSER","PLATO EMBREAGEM YS 150 FAZER XTZ 150 CROOSER",IRON,"Embreagem",MOTOCICLO
182721,"PLATÔ EMBREAGEM POP 100/110I","PLATÔ EMBREAGEM POP 100/110I","PLATÔ EMBREAGEM POP 100/110I",IRON,"Embreagem",MOTOCICLO
182708,"PLATO EMBREAGEM BIZ 125","PLATO EMBREAGEM BIZ 125","PLATO EMBREAGEM BIZ 125",IRON,"Embreagem",MOTOCICLO
182729,"PLATO EMBREAGEM BIZ 110I","PLATO EMBREAGEM BIZ 110I","PLATO EMBREAGEM BIZ 110I",IRON,"Embreagem",MOTOCICLO
182725,"PLATÔ EMBREAGEM CG 150","PLATÔ EMBREAGEM CG 150","PLATÔ EMBREAGEM CG 150",IRON,"Embreagem",MOTOCICLO
182712,"PLATÔ EMBREAGEM CRF 230","PLATÔ EMBREAGEM CRF 230","PLATÔ EMBREAGEM CRF 230",IRON,"Embreagem",MOTOCICLO
122752,"518","518","518",IRON,"Geral",MOTOCICLO
182710,"CUBO EMBRE. CG/NXR 160","CUBO EMBRE. CG/NXR 160","CUBO EMBRE. CG/NXR 160",IRON,"Rodas e Pneus",MOTOCICLO
42305,"CUBO EMBRE. CRF 230","CUBO EMBRE. CRF 230","CUBO EMBRE. CRF 230",IRON,"Rodas e Pneus",MOTOCICLO
121914,"CUBO EMBRE. NX/XR 400","CUBO EMBRE. NX/XR 400","CUBO EMBRE. NX/XR 400",IRON,"Rodas e Pneus",MOTOCICLO
182731,"CUBO EMBRE. BIZ 125","CUBO EMBRE. BIZ 125","CUBO EMBRE. BIZ 125",IRON,"Rodas e Pneus",MOTOCICLO
182723,"PLATÔ EMBRE. YBR/XTZ 125","PLATÔ EMBRE. YBR/XTZ 125","PLATÔ EMBRE. YBR/XTZ 125",IRON,"Geral",MOTOCICLO
182719,"64","64","64",IRON,"Geral",MOTOCICLO
187906,"PLATÔ EMBREAGEM CRYPTON 115","PLATÔ EMBREAGEM CRYPTON 115","PLATÔ EMBREAGEM CRYPTON 115",IRON,"Embreagem",MOTOCICLO
201206,"CUBO / BASE AUT. / PESO PRI. / DISCO","CUBO / BASE AUT. / PESO PRI. / DISCO","CUBO / BASE AUT. / PESO PRI. / DISCO",IRON,"Rodas e Pneus",MOTOCICLO
201204,"CUBO EMBRE. YS 150 FAZER XTZ 150 CROOSER","CUBO EMBRE. YS 150 FAZER XTZ 150 CROOSER","CUBO EMBRE. YS 150 FAZER XTZ 150 CROOSER",IRON,"Rodas e Pneus",MOTOCICLO
187933,"CUBO EMBRE. CRYPTON 115","CUBO EMBRE. CRYPTON 115","CUBO EMBRE. CRYPTON 115",IRON,"Rodas e Pneus",MOTOCICLO
188624,"CUBO EMBRE. BIZ 110I","CUBO EMBRE. BIZ 110I","CUBO EMBRE. BIZ 110I",IRON,"Rodas e Pneus",MOTOCICLO
188629,"CUBO EMBRE. YES/KATANA 125","CUBO EMBRE. YES/KATANA 125","CUBO EMBRE. YES/KATANA 125",IRON,"Rodas e Pneus",MOTOCICLO
188627,"CUBO EMBRE. YBR 125I FACTOR 16/18","CUBO EMBRE. YBR 125I FACTOR 16/18","CUBO EMBRE. YBR 125I FACTOR 16/18",IRON,"Rodas e Pneus",MOTOCICLO
188626,"CUBO EMBRE. POP 100","CUBO EMBRE. POP 100","CUBO EMBRE. POP 100",IRON,"Rodas e Pneus",MOTOCICLO
188644,"CUBO EMBRE. BIZ DREAM 100","CUBO EMBRE. BIZ DREAM 100","CUBO EMBRE. BIZ DREAM 100",IRON,"Rodas e Pneus",MOTOCICLO
187939,"CUBO EMBRE. CB/XRE 300","CUBO EMBRE. CB/XRE 300","CUBO EMBRE. CB/XRE 300",IRON,"Rodas e Pneus",MOTOCICLO
188631,"CUBO EMBRE. POP 110I","CUBO EMBRE. POP 110I","CUBO EMBRE. POP 110I",IRON,"Rodas e Pneus",MOTOCICLO
187931,"CUBO EMBRE. CG/NXR 150","CUBO EMBRE. CG/NXR 150","CUBO EMBRE. CG/NXR 150",IRON,"Rodas e Pneus",MOTOCICLO
187927,"CUBO EMBRE. CBX/XR 250","CUBO EMBRE. CBX/XR 250","CUBO EMBRE. CBX/XR 250",IRON,"Rodas e Pneus",MOTOCICLO
187925,"CUBO EMBRE. YS 250 FAZER XTZ 250 LANDER","CUBO EMBRE. YS 250 FAZER XTZ 250 LANDER","CUBO EMBRE. YS 250 FAZER XTZ 250 LANDER",IRON,"Rodas e Pneus",MOTOCICLO
187935,"CUBO EMBRE. YBR/XTZ 125","CUBO EMBRE. YBR/XTZ 125","CUBO EMBRE. YBR/XTZ 125",IRON,"Rodas e Pneus",MOTOCICLO
187929,"BASE AUTOMÁTICO BIZ 125 06/16 C/ PESO","BASE AUTOMÁTICO BIZ 125 06/16 C/ PESO","BASE AUTOMÁTICO BIZ 125 06/16 C/ PESO",IRON,"Guidão/Comandos",MOTOCICLO
188646,"BASE AUTOMÁTICO BIZ 100 99/01 C/ PESO","BASE AUTOMÁTICO BIZ 100 99/01 C/ PESO","BASE AUTOMÁTICO BIZ 100 99/01 C/ PESO",IRON,"Guidão/Comandos",MOTOCICLO
187937,"BASE AUTOMÁTICO CRYPTON 115 C/ PESO","BASE AUTOMÁTICO CRYPTON 115 C/ PESO","BASE AUTOMÁTICO CRYPTON 115 C/ PESO",IRON,"Guidão/Comandos",MOTOCICLO
187915,"BASE AUTOMATICO BIZ 110I 19 C/ PESO","BASE AUTOMATICO BIZ 110I 19 C/ PESO","BASE AUTOMATICO BIZ 110I 19 C/ PESO",IRON,"Guidão/Comandos",MOTOCICLO
187913,"BASE AUTOMÁTICO BIZ 110I 16/18 C/ PESO","BASE AUTOMÁTICO BIZ 110I 16/18 C/ PESO","BASE AUTOMÁTICO BIZ 110I 16/18 C/ PESO",IRON,"Guidão/Comandos",MOTOCICLO
187923,"BASE AUTOMÁTICO CRYPTON 105 C/ PESO","BASE AUTOMÁTICO CRYPTON 105 C/ PESO","BASE AUTOMÁTICO CRYPTON 105 C/ PESO",IRON,"Guidão/Comandos",MOTOCICLO
188650,"BASE AUT BIZ 100 02/05 C/ PESO","BASE AUT BIZ 100 02/05 C/ PESO","BASE AUT BIZ 100 02/05 C/ PESO",IRON,"Guidão/Comandos",MOTOCICLO
187921,"PESO PRIMÁRIO BIZ 110I","PESO PRIMÁRIO BIZ 110I","PESO PRIMÁRIO BIZ 110I",IRON,"Guidão/Comandos",MOTOCICLO
188648,"PESO PRIMÁRIO CRYPTON 105","PESO PRIMÁRIO CRYPTON 105","PESO PRIMÁRIO CRYPTON 105",IRON,"Guidão/Comandos",MOTOCICLO
188619,"PESO PRIMÁRIO CRYPTON 115","PESO PRIMÁRIO CRYPTON 115","PESO PRIMÁRIO CRYPTON 115",IRON,"Guidão/Comandos",MOTOCICLO
187943,"PESO PRIMÁRIO BIZ 125","PESO PRIMÁRIO BIZ 125","PESO PRIMÁRIO BIZ 125",IRON,"Guidão/Comandos",MOTOCICLO
187941,"PESO PRIMÁRIO BIZ 100 99-05","PESO PRIMÁRIO BIZ 100 99-05","PESO PRIMÁRIO BIZ 100 99-05",IRON,"Guidão/Comandos",MOTOCICLO
188621,"DISCO EMBRE. CG/HUNTER/MAX 125/DAFRA SPEED 150","DISCO EMBRE. CG/HUNTER/MAX 125/DAFRA SPEED 150","DISCO EMBRE. CG/HUNTER/MAX 125/DAFRA SPEED 150",IRON,"Freios",MOTOCICLO
187917,"DISCO EMBRE. CG/NXR 160 XRE 190","DISCO EMBRE. CG/NXR 160 XRE 190","DISCO EMBRE. CG/NXR 160 XRE 190",IRON,"Freios",MOTOCICLO
188642,"DISCO EMBRE. CRF 230","DISCO EMBRE. CRF 230","DISCO EMBRE. CRF 230",IRON,"Freios",MOTOCICLO
188652,"DISCO EMBRE. CRYPTON 115","DISCO EMBRE. CRYPTON 115","DISCO EMBRE. CRYPTON 115",IRON,"Freios",MOTOCICLO
201208,"CUBO EMBRE. CG 125/NX XR 150/200 SPEED KANSAS 150","CUBO EMBRE. CG 125/NX XR 150/200 SPEED KANSAS 150","CUBO EMBRE. CG 125/NX XR 150/200 SPEED KANSAS 150",IRON,"Rodas e Pneus",MOTOCICLO
187919,"65","65","65",IRON,"Geral",MOTOCICLO
122437,"DISCO EMBRE. NX/XR 400","DISCO EMBRE. NX/XR 400","DISCO EMBRE. NX/XR 400",IRON,"Freios",MOTOCICLO
13980,"DISCO EMBRE. PHOENIX MAIS JET/TRAXX 50 3PCS","DISCO EMBRE. PHOENIX MAIS JET/TRAXX 50 3PCS","DISCO EMBRE. PHOENIX MAIS JET/TRAXX 50 3PCS",IRON,"Freios",MOTOCICLO
121799,"DISCO / SEPARADOR","DISCO / SEPARADOR","DISCO / SEPARADOR",IRON,"Freios",MOTOCICLO
173057,"DISCO EMBRE. PHOENIX SHINERAY XY 50-Q","DISCO EMBRE. PHOENIX SHINERAY XY 50-Q","DISCO EMBRE. PHOENIX SHINERAY XY 50-Q",IRON,"Freios",MOTOCICLO
187954,"DISCO EMBRE. POP 100/110I","DISCO EMBRE. POP 100/110I","DISCO EMBRE. POP 100/110I",IRON,"Freios",MOTOCICLO
187982,"DISCO EMBRE. YBR/XTZ 125","DISCO EMBRE. YBR/XTZ 125","DISCO EMBRE. YBR/XTZ 125",IRON,"Freios",MOTOCICLO
188663,"DISCO EMBRE. YS 150 FAZER/XTZ 150/YBR 150","DISCO EMBRE. YS 150 FAZER/XTZ 150/YBR 150","DISCO EMBRE. YS 150 FAZER/XTZ 150/YBR 150",IRON,"Freios",MOTOCICLO
201290,"DISCO EMBRE. YS 250 FAZER XTZ 250 LANDER/TENERE","DISCO EMBRE. YS 250 FAZER XTZ 250 LANDER/TENERE","DISCO EMBRE. YS 250 FAZER XTZ 250 LANDER/TENERE",IRON,"Freios",MOTOCICLO
187974,"DISCO EMBRE. BIZ 125","DISCO EMBRE. BIZ 125","DISCO EMBRE. BIZ 125",IRON,"Freios",MOTOCICLO
187963,"DISCO EMBRE. BIZ 110I 16/17","DISCO EMBRE. BIZ 110I 16/17","DISCO EMBRE. BIZ 110I 16/17",IRON,"Freios",MOTOCICLO
188669,"DISCO EMBRE. YBR 125I FACTOR 3 PCS","DISCO EMBRE. YBR 125I FACTOR 3 PCS","DISCO EMBRE. YBR 125I FACTOR 3 PCS",IRON,"Freios",MOTOCICLO
188667,"DISCO EMBRE. QUADRICICLO FOURTRAX 420","DISCO EMBRE. QUADRICICLO FOURTRAX 420","DISCO EMBRE. QUADRICICLO FOURTRAX 420",IRON,"Freios",MOTOCICLO
201283,"DISCO EMBRE. CRYPTON 105 05","DISCO EMBRE. CRYPTON 105 05","DISCO EMBRE. CRYPTON 105 05",IRON,"Freios",MOTOCICLO
188673,"DISCO EMBRE. YES/KANATA INTRUDER 125","DISCO EMBRE. YES/KANATA INTRUDER 125","DISCO EMBRE. YES/KANATA INTRUDER 125",IRON,"Freios",MOTOCICLO
188671,"DISCO EMBRE. BIZ/DREAM WEB 100","DISCO EMBRE. BIZ/DREAM WEB 100","DISCO EMBRE. BIZ/DREAM WEB 100",IRON,"Freios",MOTOCICLO
201282,"DISCO EMBRE. CBX/XR 250","DISCO EMBRE. CBX/XR 250","DISCO EMBRE. CBX/XR 250",IRON,"Freios",MOTOCICLO
201291,"DISCO EMBRE. CG 150/CG 125 09/NXR 150 06/15","DISCO EMBRE. CG 150/CG 125 09/NXR 150 06/15","DISCO EMBRE. CG 150/CG 125 09/NXR 150 06/15",IRON,"Freios",MOTOCICLO
201350,"DISCO EMBRE. CBX 200 NXR 150 03/05","DISCO EMBRE. CBX 200 NXR 150 03/05","DISCO EMBRE. CBX 200 NXR 150 03/05",IRON,"Freios",MOTOCICLO
201351,"DISCO EMBRE. BIZ 100 13","DISCO EMBRE. BIZ 100 13","DISCO EMBRE. BIZ 100 13",IRON,"Freios",MOTOCICLO
188665,"SEPARADOR DISCO BIZ 125 3 PECAS","SEPARADOR DISCO BIZ 125 3 PECAS","SEPARADOR DISCO BIZ 125 3 PECAS",IRON,"Freios",MOTOCICLO
3811,"SEPARADOR DISCO CG 125 09/150 NXR 150 5 DISCOS COMPETIÇÃO","SEPARADOR DISCO CG 125 09/150 NXR 150 5 DISCOS COMPETIÇÃO","SEPARADOR DISCO CG 125 09/150 NXR 150 5 DISCOS COMPETIÇÃO",IRON,"Freios",MOTOCICLO
185139,"DISCO EMBRE. CB XRE 300","DISCO EMBRE. CB XRE 300","DISCO EMBRE. CB XRE 300",IRON,"Freios",MOTOCICLO
185141,"SEPARADOR DISCO BIZ 110I 2 PECAS","SEPARADOR DISCO BIZ 110I 2 PECAS","SEPARADOR DISCO BIZ 110I 2 PECAS",IRON,"Freios",MOTOCICLO
45602,"SEPARADOR DISCO CB XRE 300 6 PECAS","SEPARADOR DISCO CB XRE 300 6 PECAS","SEPARADOR DISCO CB XRE 300 6 PECAS",IRON,"Freios",MOTOCICLO
196461,"SEPARADOR DISCO CBX XR 250 5 PECAS","SEPARADOR DISCO CBX XR 250 5 PECAS","SEPARADOR DISCO CBX XR 250 5 PECAS",IRON,"Freios",MOTOCICLO
185145,"SEPARADOR DISCO CG 125 09/150 NXR 150 06/14 4 PECAS","SEPARADOR DISCO CG 125 09/150 NXR 150 06/14 4 PECAS","SEPARADOR DISCO CG 125 09/150 NXR 150 06/14 4 PECAS",IRON,"Freios",MOTOCICLO
185143,"SEPARADOR DISCO POP 100 110I 3 PECAS","SEPARADOR DISCO POP 100 110I 3 PECAS","SEPARADOR DISCO POP 100 110I 3 PECAS",IRON,"Freios",MOTOCICLO
196628,"SEPARADOR DISCO CG/CBX NX/XR 125/200 4 PECAS","SEPARADOR DISCO CG/CBX NX/XR 125/200 4 PECAS","SEPARADOR DISCO CG/CBX NX/XR 125/200 4 PECAS",IRON,"Freios",MOTOCICLO
191549,"SEPARADOR DISCO CG NXR 160 4 PECAS","SEPARADOR DISCO CG NXR 160 4 PECAS","SEPARADOR DISCO CG NXR 160 4 PECAS",IRON,"Freios",MOTOCICLO
45609,"SEPARADOR DISCO YS 150 FAZER XTZ 150 CROSSER 3 PCS","SEPARADOR DISCO YS 150 FAZER XTZ 150 CROSSER 3 PCS","SEPARADOR DISCO YS 150 FAZER XTZ 150 CROSSER 3 PCS",IRON,"Freios",MOTOCICLO
45596,"SEPARADOR DISCO CRF 230 5 PECAS","SEPARADOR DISCO CRF 230 5 PECAS","SEPARADOR DISCO CRF 230 5 PECAS",IRON,"Freios",MOTOCICLO
17329,"SEPARADOR DISCO BIZ 100 99/05 3 PECAS","SEPARADOR DISCO BIZ 100 99/05 3 PECAS","SEPARADOR DISCO BIZ 100 99/05 3 PECAS",IRON,"Freios",MOTOCICLO
121919,"SEPARADOR DISCO YBR 125I 2 PECAS","SEPARADOR DISCO YBR 125I 2 PECAS","SEPARADOR DISCO YBR 125I 2 PECAS",IRON,"Freios",MOTOCICLO
121918,"66","66","66",IRON,"Geral",MOTOCICLO
122516,"SEPARADOR DISCO YES 125 4 PECAS","SEPARADOR DISCO YES 125 4 PECAS","SEPARADOR DISCO YES 125 4 PECAS",IRON,"Freios",MOTOCICLO
185173,"SEPARADOR DISCO YS 250 FAZER XTZ 250 LANDER 5 PECAS","SEPARADOR DISCO YS 250 FAZER XTZ 250 LANDER 5 PECAS","SEPARADOR DISCO YS 250 FAZER XTZ 250 LANDER 5 PECAS",IRON,"Freios",MOTOCICLO
201736,"PLACA EMB / ENGRE. PRI. / COMPONENTES","PLACA EMB / ENGRE. PRI. / COMPONENTES","PLACA EMB / ENGRE. PRI. / COMPONENTES",IRON,"Embreagem/Partida",MOTOCICLO
201756,"PLACA EMBREAGEM JET 50","PLACA EMBREAGEM JET 50","PLACA EMBREAGEM JET 50",IRON,"Embreagem/Partida",MOTOCICLO
201757,"ENGRE. PRI. MOT. EMBRE. JET 50","ENGRE. PRI. MOT. EMBRE. JET 50","ENGRE. PRI. MOT. EMBRE. JET 50",IRON,"Geral",MOTOCICLO
201727,"ENGRE. PRI. MOT. EMBRE. PHOENIX 50","ENGRE. PRI. MOT. EMBRE. PHOENIX 50","ENGRE. PRI. MOT. EMBRE. PHOENIX 50",IRON,"Geral",MOTOCICLO
201758,"BUCHA ENGRE. PRI. MOT. SHINERAY JET 50","BUCHA ENGRE. PRI. MOT. SHINERAY JET 50","BUCHA ENGRE. PRI. MOT. SHINERAY JET 50",IRON,"Borrachas/Buchas",MOTOCICLO
201729,"HASTE EMBREAGEM JET 50","HASTE EMBREAGEM JET 50","HASTE EMBREAGEM JET 50",IRON,"Embreagem",MOTOCICLO
14455,"ACIONADOR EMBREAGEM PHOENIX + 50","ACIONADOR EMBREAGEM PHOENIX + 50","ACIONADOR EMBREAGEM PHOENIX + 50",IRON,"Transmissão",MOTOCICLO
6439,"ACIONADOR EMBREAGEM JET 50","ACIONADOR EMBREAGEM JET 50","ACIONADOR EMBREAGEM JET 50",IRON,"Transmissão",MOTOCICLO
201742,"ALAVANCA ENBREAGEM PHOENIX GOLD 50/XY 50-Q","ALAVANCA ENBREAGEM PHOENIX GOLD 50/XY 50-Q","ALAVANCA ENBREAGEM PHOENIX GOLD 50/XY 50-Q",IRON,"Geral",MOTOCICLO
176610,"ALAVANCA EMBREAGEM JET 50","ALAVANCA EMBREAGEM JET 50","ALAVANCA EMBREAGEM JET 50",IRON,"Embreagem",MOTOCICLO
182945,"PINO EMBRE. PHOENIX GOLD 50/XY 50-Q","PINO EMBRE. PHOENIX GOLD 50/XY 50-Q","PINO EMBRE. PHOENIX GOLD 50/XY 50-Q",IRON,"Geral",MOTOCICLO
176607,"REPARO CARCAÇA EMB CG 150 KIT","REPARO CARCAÇA EMB CG 150 KIT","REPARO CARCAÇA EMB CG 150 KIT",IRON,"Carburador/Reparos",MOTOCICLO
18425,"PLACA EMBREAGEM PHOENIX/GOLD SHINERAY XY 50-Q","PLACA EMBREAGEM PHOENIX/GOLD SHINERAY XY 50-Q","PLACA EMBREAGEM PHOENIX/GOLD SHINERAY XY 50-Q",IRON,"Embreagem/Partida",MOTOCICLO
176613,"67","67","67",IRON,"Geral",MOTOCICLO
176608,"CAIXA MARCHA / EIXO","CAIXA MARCHA / EIXO","CAIXA MARCHA / EIXO",IRON,"Marcha/Câmbio",MOTOCICLO
122505,"CAIXA MARCHA CG 125 09/15 ES COMP.","CAIXA MARCHA CG 125 09/15 ES COMP.","CAIXA MARCHA CG 125 09/15 ES COMP.",IRON,"Marcha/Câmbio",MOTOCICLO
185427,"CAIXA MARCHA CG 125 09/15 KS COMP","CAIXA MARCHA CG 125 09/15 KS COMP","CAIXA MARCHA CG 125 09/15 KS COMP",IRON,"Marcha/Câmbio",MOTOCICLO
176609,"CAIXA MARCHA NXR 125/150 ES ESD 03/05 COMP.","CAIXA MARCHA NXR 125/150 ES ESD 03/05 COMP.","CAIXA MARCHA NXR 125/150 ES ESD 03/05 COMP.",IRON,"Marcha/Câmbio",MOTOCICLO
25619,"CAIXA MARCHA NXR 125/150 KS 03/05 COMP.","CAIXA MARCHA NXR 125/150 KS 03/05 COMP.","CAIXA MARCHA NXR 125/150 KS 03/05 COMP.",IRON,"Marcha/Câmbio",MOTOCICLO
10072,"CAIXA MARCHA YBR/XTZ 125 06/08 COMP.","CAIXA MARCHA YBR/XTZ 125 06/08 COMP.","CAIXA MARCHA YBR/XTZ 125 06/08 COMP.",IRON,"Marcha/Câmbio",MOTOCICLO
176604,"CAIXA MARCHA CG 150 09 KS COMPLETO","CAIXA MARCHA CG 150 09 KS COMPLETO","CAIXA MARCHA CG 150 09 KS COMPLETO",IRON,"Marcha/Câmbio",MOTOCICLO
13600,"CAIXA MARCHA CG 150 09 ES/ESD COMPLETO","CAIXA MARCHA CG 150 09 ES/ESD COMPLETO","CAIXA MARCHA CG 150 09 ES/ESD COMPLETO",IRON,"Marcha/Câmbio",MOTOCICLO
176605,"CAIXA MARCHA CG 150 04/08 ES ESD COMPLETO","CAIXA MARCHA CG 150 04/08 ES ESD COMPLETO","CAIXA MARCHA CG 150 04/08 ES ESD COMPLETO",IRON,"Marcha/Câmbio",MOTOCICLO
176612,"CAIXA MARCHA CG 150 04-08 KS COMPLETO","CAIXA MARCHA CG 150 04-08 KS COMPLETO","CAIXA MARCHA CG 150 04-08 KS COMPLETO",IRON,"Marcha/Câmbio",MOTOCICLO
13012,"CAIXA MARCHA BIZ 125 COMPLETO","CAIXA MARCHA BIZ 125 COMPLETO","CAIXA MARCHA BIZ 125 COMPLETO",IRON,"Marcha/Câmbio",MOTOCICLO
201719,"CAIXA MARCHA YS 150 FAZER XTZ 150 CROSSER COMPLETO","CAIXA MARCHA YS 150 FAZER XTZ 150 CROSSER COMPLETO","CAIXA MARCHA YS 150 FAZER XTZ 150 CROSSER COMPLETO",IRON,"Marcha/Câmbio",MOTOCICLO
201751,"CAIXA MARCHA YES / INTRUDER 125 COMPLETO","CAIXA MARCHA YES / INTRUDER 125 COMPLETO","CAIXA MARCHA YES / INTRUDER 125 COMPLETO",IRON,"Marcha/Câmbio",MOTOCICLO
201748,"CAIXA MARCHA PHOENIX GOLD 50/XY 50-Q COMPLETO","CAIXA MARCHA PHOENIX GOLD 50/XY 50-Q COMPLETO","CAIXA MARCHA PHOENIX GOLD 50/XY 50-Q COMPLETO",IRON,"Marcha/Câmbio",MOTOCICLO
182953,"CAIXA MARCHA POP 110I COMPLETO","CAIXA MARCHA POP 110I COMPLETO","CAIXA MARCHA POP 110I COMPLETO",IRON,"Marcha/Câmbio",MOTOCICLO
3237,"CAIXA MARCHA CG 160 COMP.","CAIXA MARCHA CG 160 COMP.","CAIXA MARCHA CG 160 COMP.",IRON,"Marcha/Câmbio",MOTOCICLO
176253,"CAIXA MARCHA CG 125 92/08 COMPLETO","CAIXA MARCHA CG 125 92/08 COMPLETO","CAIXA MARCHA CG 125 92/08 COMPLETO",IRON,"Marcha/Câmbio",MOTOCICLO
176611,"CAIXA MARCHA BIZ 110I COMPLETO","CAIXA MARCHA BIZ 110I COMPLETO","CAIXA MARCHA BIZ 110I COMPLETO",IRON,"Marcha/Câmbio",MOTOCICLO
182967,"CAIXA MARCHA BIZ 100 99/05 COMP.","CAIXA MARCHA BIZ 100 99/05 COMP.","CAIXA MARCHA BIZ 100 99/05 COMP.",IRON,"Marcha/Câmbio",MOTOCICLO
182965,"CAIXA MARCHA BIZ 100 13/15 COMPLETO","CAIXA MARCHA BIZ 100 13/15 COMPLETO","CAIXA MARCHA BIZ 100 13/15 COMPLETO",IRON,"Marcha/Câmbio",MOTOCICLO
182963,"CAIXA MARCHA CG 125 83/91 COMPLETO","CAIXA MARCHA CG 125 83/91 COMPLETO","CAIXA MARCHA CG 125 83/91 COMPLETO",IRON,"Marcha/Câmbio",MOTOCICLO
185435,"CAIXA MARCHA JET 50/50X/125X COMPLETO","CAIXA MARCHA JET 50/50X/125X COMPLETO","CAIXA MARCHA JET 50/50X/125X COMPLETO",IRON,"Marcha/Câmbio",MOTOCICLO
176243,"CAIXA MARCHA YBR/XTZ 125 00/05 COMPLETO","CAIXA MARCHA YBR/XTZ 125 00/05 COMPLETO","CAIXA MARCHA YBR/XTZ 125 00/05 COMPLETO",IRON,"Marcha/Câmbio",MOTOCICLO
176237,"CAIXA MARCHA POP 100 COMPLETO","CAIXA MARCHA POP 100 COMPLETO","CAIXA MARCHA POP 100 COMPLETO",IRON,"Marcha/Câmbio",MOTOCICLO
176250,"CAIXA MARCHA NXR 150 09KS COMPLETO","CAIXA MARCHA NXR 150 09KS COMPLETO","CAIXA MARCHA NXR 150 09KS COMPLETO",IRON,"Marcha/Câmbio",MOTOCICLO
176248,"CAIXA MARCHA NXR 150 09 ES/ESD COMPLETO","CAIXA MARCHA NXR 150 09 ES/ESD COMPLETO","CAIXA MARCHA NXR 150 09 ES/ESD COMPLETO",IRON,"Marcha/Câmbio",MOTOCICLO
176245,"CAIXA MARCHA CBX/NX XR 150/200 COMP.","CAIXA MARCHA CBX/NX XR 150/200 COMP.","CAIXA MARCHA CBX/NX XR 150/200 COMP.",IRON,"Marcha/Câmbio",MOTOCICLO
176239,"CAIXA MARCHA NXR 150 06/08 ES/ESD","CAIXA MARCHA NXR 150 06/08 ES/ESD","CAIXA MARCHA NXR 150 06/08 ES/ESD",IRON,"Marcha/Câmbio",MOTOCICLO
123219,"CAIXA MARCHA NXR 150 06-08 KS","CAIXA MARCHA NXR 150 06-08 KS","CAIXA MARCHA NXR 150 06-08 KS",IRON,"Marcha/Câmbio",MOTOCICLO
176252,"EIXO MARCHA YS 150 FAZER XTZ 150 CROSSER","EIXO MARCHA YS 150 FAZER XTZ 150 CROSSER","EIXO MARCHA YS 150 FAZER XTZ 150 CROSSER",IRON,"Eixos",MOTOCICLO
176242,"EIXO MARCHA POP 110I","EIXO MARCHA POP 110I","EIXO MARCHA POP 110I",IRON,"Eixos",MOTOCICLO
176244,"EIXO MARCHA BIZ 125","EIXO MARCHA BIZ 125","EIXO MARCHA BIZ 125",IRON,"Eixos",MOTOCICLO
176249,"EIXO MARCHA BIZ/DREAM 100","EIXO MARCHA BIZ/DREAM 100","EIXO MARCHA BIZ/DREAM 100",IRON,"Eixos",MOTOCICLO
176254,"68","68","68",IRON,"Geral",MOTOCICLO
176251,"EIXO MARCHA / PINHÃO","EIXO MARCHA / PINHÃO","EIXO MARCHA / PINHÃO",IRON,"Eixos",MOTOCICLO
176247,"EIXO MARCHA CB/CRF 250F","EIXO MARCHA CB/CRF 250F","EIXO MARCHA CB/CRF 250F",IRON,"Eixos",MOTOCICLO
176238,"EIXO MARCHA CG 125 00/08","EIXO MARCHA CG 125 00/08","EIXO MARCHA CG 125 00/08",IRON,"Eixos",MOTOCICLO
176246,"EIXO MARCHA CRF 230","EIXO MARCHA CRF 230","EIXO MARCHA CRF 230",IRON,"Eixos",MOTOCICLO
176240,"EIXO MARCHA CG 125 77/99","EIXO MARCHA CG 125 77/99","EIXO MARCHA CG 125 77/99",IRON,"Eixos",MOTOCICLO
122504,"EIXO MARCHA CG 125/150 09/14 NXR 150 09/14","EIXO MARCHA CG 125/150 09/14 NXR 150 09/14","EIXO MARCHA CG 125/150 09/14 NXR 150 09/14",IRON,"Eixos",MOTOCICLO
